image: image_141.jpg, index: 141, steering: -1.0, throttle: 0.445098876953125
image: image_6647.jpg, index: 6647, steering: -0.23022346198558807, throttle: 0.4750000000000003
image: image_6648.jpg, index: 6648, steering: -0.2254929393529892, throttle: 0.4750000000000003
image: image_6649.jpg, index: 6649, steering: 0.0948295071721077, throttle: 0.4750000000000003
image: image_6650.jpg, index: 6650, steering: 0.07166533172130585, throttle: 0.4750000000000003
image: image_6651.jpg, index: 6651, steering: 0.07166548073291779, throttle: 0.4750000000000003
image: image_6652.jpg, index: 6652, steering: 0.11000405251979828, throttle: 0.4750000000000003
image: image_6653.jpg, index: 6653, steering: 0.10386673361063004, throttle: 0.4750000000000003
image: image_6654.jpg, index: 6654, steering: 0.04921816289424896, throttle: 0.4750000000000003
image: image_6655.jpg, index: 6655, steering: 0.003964909818023443, throttle: 0.4750000000000003
image: image_6656.jpg, index: 6656, steering: 0.05499352142214775, throttle: 0.4750000000000003
image: image_6657.jpg, index: 6657, steering: 0.05598300322890282, throttle: 0.4750000000000003
image: image_6658.jpg, index: 6658, steering: 0.061520036309957504, throttle: 0.4750000000000003
image: image_6659.jpg, index: 6659, steering: 0.051997750997543335, throttle: 0.4750000000000003
image: image_6660.jpg, index: 6660, steering: 0.051997750997543335, throttle: 0.4750000000000003
image: image_6661.jpg, index: 6661, steering: -0.00969924870878458, throttle: 0.4750000000000003
image: image_6662.jpg, index: 6662, steering: -0.00969924870878458, throttle: 0.4700000000000003
image: image_6663.jpg, index: 6663, steering: -0.016410039737820625, throttle: 0.4650000000000003
image: image_6664.jpg, index: 6664, steering: -0.016399165615439415, throttle: 0.4650000000000003
image: image_6665.jpg, index: 6665, steering: 0.17712166905403137, throttle: 0.4650000000000003
image: image_6666.jpg, index: 6666, steering: 0.21527665853500366, throttle: 0.4650000000000003
image: image_6667.jpg, index: 6667, steering: 0.215278759598732, throttle: 0.4650000000000003
image: image_6668.jpg, index: 6668, steering: 0.22117169201374054, throttle: 0.4650000000000003
image: image_6669.jpg, index: 6669, steering: 0.1872280240058899, throttle: 0.4650000000000003
image: image_6670.jpg, index: 6670, steering: 0.16682679951190948, throttle: 0.4650000000000003
image: image_6671.jpg, index: 6671, steering: 0.19045116007328033, throttle: 0.4650000000000003
image: image_6672.jpg, index: 6672, steering: 0.102511927485466, throttle: 0.4650000000000003
image: image_6673.jpg, index: 6673, steering: 0.04403739422559738, throttle: 0.4650000000000003
image: image_6674.jpg, index: 6674, steering: 0.07706118375062943, throttle: 0.4650000000000003
image: image_6675.jpg, index: 6675, steering: 0.0797874704003334, throttle: 0.4600000000000003
image: image_6676.jpg, index: 6676, steering: 0.07706118375062943, throttle: 0.4550000000000003
image: image_6677.jpg, index: 6677, steering: 0.07706183940172195, throttle: 0.4500000000000003
image: image_6678.jpg, index: 6678, steering: 0.03227543085813522, throttle: 0.4450000000000003
image: image_6679.jpg, index: 6679, steering: 0.032321128994226456, throttle: 0.4450000000000003
image: image_6680.jpg, index: 6680, steering: 0.032267749309539795, throttle: 0.4450000000000003
image: image_6681.jpg, index: 6681, steering: 0.032267749309539795, throttle: 0.4450000000000003
image: image_6682.jpg, index: 6682, steering: 0.032267749309539795, throttle: 0.4450000000000003
image: image_6683.jpg, index: 6683, steering: 0.032267749309539795, throttle: 0.4450000000000003
image: image_6684.jpg, index: 6684, steering: -0.0071443296037614346, throttle: 0.4450000000000003
image: image_6685.jpg, index: 6685, steering: -0.0032775881700217724, throttle: 0.4450000000000003
image: image_6686.jpg, index: 6686, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6687.jpg, index: 6687, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6688.jpg, index: 6688, steering: -0.013929241336882114, throttle: 0.4450000000000003
image: image_6689.jpg, index: 6689, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6690.jpg, index: 6690, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6691.jpg, index: 6691, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6692.jpg, index: 6692, steering: -0.013929896056652069, throttle: 0.4450000000000003
image: image_6693.jpg, index: 6693, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6694.jpg, index: 6694, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6695.jpg, index: 6695, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6696.jpg, index: 6696, steering: -0.01392930094152689, throttle: 0.4450000000000003
image: image_6697.jpg, index: 6697, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6698.jpg, index: 6698, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6699.jpg, index: 6699, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6700.jpg, index: 6700, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6701.jpg, index: 6701, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6702.jpg, index: 6702, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6703.jpg, index: 6703, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6704.jpg, index: 6704, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6705.jpg, index: 6705, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6706.jpg, index: 6706, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6707.jpg, index: 6707, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6708.jpg, index: 6708, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6709.jpg, index: 6709, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6710.jpg, index: 6710, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6711.jpg, index: 6711, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6712.jpg, index: 6712, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6713.jpg, index: 6713, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6714.jpg, index: 6714, steering: -0.013929330743849277, throttle: 0.4450000000000003
image: image_6715.jpg, index: 6715, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6716.jpg, index: 6716, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6717.jpg, index: 6717, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6718.jpg, index: 6718, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6719.jpg, index: 6719, steering: -0.013929241336882114, throttle: 0.4450000000000003
image: image_6720.jpg, index: 6720, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6721.jpg, index: 6721, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6722.jpg, index: 6722, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6723.jpg, index: 6723, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6724.jpg, index: 6724, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6725.jpg, index: 6725, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6726.jpg, index: 6726, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6727.jpg, index: 6727, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6728.jpg, index: 6728, steering: -0.001271187560632825, throttle: 0.4450000000000003
image: image_6729.jpg, index: 6729, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6730.jpg, index: 6730, steering: -0.013931356370449066, throttle: 0.4450000000000003
image: image_6731.jpg, index: 6731, steering: -0.014643486589193344, throttle: 0.4450000000000003
image: image_6732.jpg, index: 6732, steering: -0.014642711728811264, throttle: 0.4450000000000003
image: image_6733.jpg, index: 6733, steering: -0.013929271139204502, throttle: 0.4450000000000003
image: image_6734.jpg, index: 6734, steering: -0.0012293154140934348, throttle: 0.4450000000000003
image: image_6735.jpg, index: 6735, steering: -0.0012293154140934348, throttle: 0.4450000000000003
image: image_6736.jpg, index: 6736, steering: -0.0012292856117710471, throttle: 0.4450000000000003
image: image_6737.jpg, index: 6737, steering: -0.0012283319374546409, throttle: 0.4450000000000003
image: image_6738.jpg, index: 6738, steering: -0.0011439616791903973, throttle: 0.4450000000000003
image: image_6739.jpg, index: 6739, steering: -0.0012231165310367942, throttle: 0.4450000000000003
image: image_6740.jpg, index: 6740, steering: -0.0012293154140934348, throttle: 0.4450000000000003
image: image_6741.jpg, index: 6741, steering: -0.0012293154140934348, throttle: 0.4450000000000003
image: image_6742.jpg, index: 6742, steering: 0.0027813243214040995, throttle: 0.4450000000000003
image: image_6743.jpg, index: 6743, steering: -0.011059489101171494, throttle: 0.4450000000000003
image: image_6744.jpg, index: 6744, steering: 0.0027811157051473856, throttle: 0.4450000000000003
image: image_6745.jpg, index: 6745, steering: -0.0012293154140934348, throttle: 0.4450000000000003
image: image_6746.jpg, index: 6746, steering: 0.036227814853191376, throttle: 0.4450000000000003
image: image_6747.jpg, index: 6747, steering: 0.036227814853191376, throttle: 0.4450000000000003
image: image_6748.jpg, index: 6748, steering: 0.036227814853191376, throttle: 0.4450000000000003
image: image_6749.jpg, index: 6749, steering: 0.031753115355968475, throttle: 0.4450000000000003
image: image_6750.jpg, index: 6750, steering: -0.008653692901134491, throttle: 0.4450000000000003
image: image_6751.jpg, index: 6751, steering: -0.008707065135240555, throttle: 0.4450000000000003
image: image_6752.jpg, index: 6752, steering: -0.008669457398355007, throttle: 0.4450000000000003
image: image_6753.jpg, index: 6753, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6754.jpg, index: 6754, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6755.jpg, index: 6755, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6756.jpg, index: 6756, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6757.jpg, index: 6757, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6758.jpg, index: 6758, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6759.jpg, index: 6759, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6760.jpg, index: 6760, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6761.jpg, index: 6761, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6762.jpg, index: 6762, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6763.jpg, index: 6763, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6764.jpg, index: 6764, steering: -0.008708227425813675, throttle: 0.4450000000000003
image: image_6765.jpg, index: 6765, steering: -0.014635084196925163, throttle: 0.4450000000000003
image: image_6766.jpg, index: 6766, steering: -0.008652232587337494, throttle: 0.4450000000000003
image: image_6767.jpg, index: 6767, steering: -0.008708257228136063, throttle: 0.4450000000000003
image: image_6768.jpg, index: 6768, steering: -0.01790671795606613, throttle: 0.4450000000000003
image: image_6769.jpg, index: 6769, steering: 0.00352476560510695, throttle: 0.4450000000000003
image: image_6770.jpg, index: 6770, steering: -0.04088282585144043, throttle: 0.4450000000000003
image: image_6771.jpg, index: 6771, steering: -0.14657796919345856, throttle: 0.4450000000000003
image: image_6772.jpg, index: 6772, steering: -0.0039464328438043594, throttle: 0.4450000000000003
image: image_6773.jpg, index: 6773, steering: 0.062238313257694244, throttle: 0.4450000000000003
image: image_6774.jpg, index: 6774, steering: 0.23647965490818024, throttle: 0.4450000000000003
image: image_6775.jpg, index: 6775, steering: 0.23410944640636444, throttle: 0.4450000000000003
image: image_6776.jpg, index: 6776, steering: 0.29998746514320374, throttle: 0.4450000000000003
image: image_6777.jpg, index: 6777, steering: 0.26053711771965027, throttle: 0.4450000000000003
image: image_6778.jpg, index: 6778, steering: 0.43653303384780884, throttle: 0.4450000000000003
image: image_6779.jpg, index: 6779, steering: 0.39964210987091064, throttle: 0.4450000000000003
image: image_6780.jpg, index: 6780, steering: 0.4092395305633545, throttle: 0.4450000000000003
image: image_6781.jpg, index: 6781, steering: 0.449461966753006, throttle: 0.4450000000000003
image: image_6782.jpg, index: 6782, steering: 0.5560253858566284, throttle: 0.4450000000000003
image: image_6783.jpg, index: 6783, steering: 0.5755419731140137, throttle: 0.4450000000000003
image: image_6784.jpg, index: 6784, steering: 0.5755419731140137, throttle: 0.4450000000000003
image: image_6785.jpg, index: 6785, steering: 0.5722628831863403, throttle: 0.4450000000000003
image: image_6786.jpg, index: 6786, steering: 0.5432314276695251, throttle: 0.4450000000000003
image: image_6787.jpg, index: 6787, steering: 0.523425817489624, throttle: 0.4450000000000003
image: image_6788.jpg, index: 6788, steering: 0.5755419731140137, throttle: 0.4450000000000003
image: image_6789.jpg, index: 6789, steering: 0.5755400657653809, throttle: 0.4450000000000003
image: image_6790.jpg, index: 6790, steering: 0.5595346689224243, throttle: 0.4450000000000003
image: image_6791.jpg, index: 6791, steering: 0.40746885538101196, throttle: 0.4450000000000003
image: image_6792.jpg, index: 6792, steering: 0.39144471287727356, throttle: 0.4450000000000003
image: image_6793.jpg, index: 6793, steering: 0.36012640595436096, throttle: 0.4450000000000003
image: image_6794.jpg, index: 6794, steering: 0.5755366086959839, throttle: 0.4450000000000003
image: image_6795.jpg, index: 6795, steering: -0.055168215185403824, throttle: 0.4450000000000003
